model_name,strategy_args,model_params,accuracy,f_score,precision,recall,adjust_accuracy,adjust_f_score,adjust_precision,adjust_recall,rrecall,rprecision,precision_at_k,rf,affiliation_f,affiliation_precision,affiliation_recall,auc_roc,auc_pr,R_AUC_ROC,R_AUC_PR,VUS_ROC,VUS_PR,file_name,typical_anomaly_ratio,actual_data,inference_data,log_info
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.9022556390977443,0.037037037037037035,1.0,0.018867924528301886,0.9022556390977443,0.037037037037037035,1.0,0.018867924528301886,0.022727272727272728,1.0,0.018867924528301886,0.044444444444444446,0.044444444444444446,1.0,0.022727272727272728,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,1,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.9116541353383458,0.2033898305084746,1.0,0.11320754716981132,0.9172932330827067,0.2903225806451613,1.0,0.16981132075471697,0.10909090909090911,1.0,0.11320754716981132,0.19672131147540986,0.2365589696737186,1.0,0.13414623205741627,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,2,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.9116541353383458,0.27692307692307694,0.75,0.16981132075471697,0.9172932330827067,0.35294117647058826,0.8,0.22641509433962265,0.17727272727272728,0.75,0.16981132075471697,0.286764705882353,0.37167699446087815,0.8231746031746033,0.24002646293764718,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,3,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.9154135338345865,0.3283582089552239,0.7857142857142857,0.20754716981132076,0.9191729323308271,0.37681159420289856,0.8125,0.24528301886792453,0.20909090909090908,0.7692307692307693,0.20754716981132076,0.3288062902072909,0.4006198457401323,0.8367765567765569,0.26335182178932176,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,4,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.9154135338345865,0.36619718309859156,0.7222222222222222,0.24528301886792453,0.9172932330827067,0.3888888888888889,0.7368421052631579,0.2641509433962264,0.24090909090909093,0.6875,0.24528301886792453,0.3567931456548348,0.4604131530364708,0.8114906832298137,0.32137553720434153,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,5,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.9116541353383458,0.38961038961038963,0.625,0.2830188679245283,0.9135338345864662,0.4102564102564102,0.64,0.3018867924528302,0.2863636363636364,0.5909090909090909,0.2830188679245283,0.38577484691474334,0.5264161594472294,0.7609387775019246,0.4023967886801385,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,6,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.9041353383458647,0.4,0.53125,0.32075471698113206,0.9060150375939849,0.4186046511627907,0.5454545454545454,0.33962264150943394,0.33181818181818185,0.5172413793103449,0.32075471698113206,0.4042828133653314,0.5819481289570778,0.7589153393291456,0.47190682409926493,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,7,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.900375939849624,0.39080459770114945,0.5,0.32075471698113206,0.9022556390977443,0.40909090909090906,0.5142857142857142,0.33962264150943394,0.33181818181818185,0.5,0.32075471698113206,0.39890710382513667,0.5806532160227103,0.7545266245956032,0.47190682409926493,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,8,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.8853383458646616,0.3960396039603961,0.4166666666666667,0.37735849056603776,0.8872180451127819,0.4117647058823529,0.42857142857142855,0.39622641509433965,0.4,0.43468468468468463,0.37735849056603776,0.41662169454937936,0.6346231624017896,0.7249857973442754,0.5642897701006319,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,10,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""contrastive"", ""batch_size"": 16, ""d_ff"": 512, ""d_model"": 256, ""dataset_description"": ""EWJ is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.3, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 6, ""r"": 0.5, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 48, ""stl_period"": 5, ""stride"": 6, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": true, ""use_information_condenser"": false}",0.8834586466165414,0.41509433962264153,0.41509433962264153,0.41509433962264153,0.8853383458646616,0.4299065420560748,0.42592592592592593,0.4339622641509434,0.4454545454545455,0.4270833333333333,0.41509433962264153,0.4360755372259605,0.6732722040472249,0.7470921012199213,0.612728704903203,0.747981250246189,0.43908232670565855,0.6250572948932345,0.2807716667740566,0.6785295141453682,0.3180444438086627,EWJ.csv,11,,,
