model_name,strategy_args,model_params,accuracy,f_score,precision,recall,adjust_accuracy,adjust_f_score,adjust_precision,adjust_recall,rrecall,rprecision,precision_at_k,rf,affiliation_f,affiliation_precision,affiliation_recall,auc_roc,auc_pr,R_AUC_ROC,R_AUC_PR,VUS_ROC,VUS_PR,file_name,typical_anomaly_ratio,actual_data,inference_data,log_info
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9491525423728814,0.3076923076923077,1.0,0.18181818181818182,0.9491525423728814,0.3076923076923077,1.0,0.18181818181818182,0.18518518518518517,1.0,0.18181818181818182,0.3125,0.3125,1.0,0.18518518518518517,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,1,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9510357815442562,0.35,1.0,0.21212121212121213,0.9510357815442562,0.35,1.0,0.21212121212121213,0.22222222222222227,1.0,0.21212121212121213,0.3636363636363637,0.3636363636363636,1.0,0.2222222222222222,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,2,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9548022598870056,0.45454545454545453,0.9090909090909091,0.30303030303030304,0.9566854990583804,0.4888888888888888,0.9166666666666666,0.3333333333333333,0.3185185185185186,0.9,0.30303030303030304,0.47051671732522804,0.5298364104521316,0.9803278688524589,0.3630181597394712,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,3,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9585687382297552,0.5416666666666666,0.8666666666666667,0.3939393939393939,0.9642184557438794,0.6274509803921569,0.8888888888888888,0.48484848484848486,0.4098765432098766,0.8571428571428571,0.3939393939393939,0.5545657015590201,0.6292795298436077,0.947607976040353,0.47104285109749583,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,4,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9566854990583804,0.5818181818181818,0.7272727272727273,0.48484848484848486,0.9623352165725048,0.6551724137931034,0.76,0.5757575757575758,0.5209876543209877,0.7631578947368421,0.48484848484848486,0.6192379699438344,0.6976185830615981,0.9481986876966386,0.5517957351290684,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,5,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9548022598870056,0.6,0.6666666666666666,0.5454545454545454,0.96045197740113,0.6666666666666666,0.7,0.6363636363636364,0.5950617283950619,0.75,0.5454545454545454,0.6636071592473612,0.7530612495564529,0.9451348404488471,0.6258698092031425,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,6,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9491525423728814,0.5846153846153846,0.59375,0.5757575757575758,0.9529190207156308,0.6268656716417911,0.6176470588235294,0.6363636363636364,0.5950617283950619,0.6733333333333333,0.5757575757575758,0.6317824930244631,0.7534548116689119,0.9402670978972811,0.6285704264870932,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,7,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9453860640301318,0.5915492957746479,0.5526315789473685,0.6363636363636364,0.9510357815442562,0.6486486486486487,0.5853658536585366,0.7272727272727273,0.654320987654321,0.6790123456790123,0.0,0.6664380429812528,0.8039164607983895,0.9416713511299362,0.701321749238416,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,8,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9303201506591338,0.5432098765432098,0.4583333333333333,0.6666666666666666,0.9340866290018832,0.5783132530120482,0.48,0.7272727272727273,0.6691358024691358,0.5392156862745098,0.0,0.59719133762045,0.8191311200529733,0.8962063231597174,0.7542632521799187,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,10,,,
MindTS,"{""seed"": 2021, ""strategy_name"": ""unfixed_detect_label""}","{""align_loss_type"": ""text_gaussian_nll"", ""batch_size"": 16, ""d_ff"": 16, ""d_model"": 256, ""dataset_description"": ""KR is a financial stock series. Numerical data come from Yahoo Finance; related financial news comes from NASDAQ, Bloomberg, and other financial news websites."", ""e_layers"": 1, ""enc_in_time"": 1, ""frequency_keep_modes"": 4, ""horizon"": 0, ""mask_ratio"": 0.4, ""norm"": true, ""num_epochs"": 5, ""parallel_strategy"": null, ""patch_size"": 8, ""r"": 0.9, ""recon_logvar_max"": 2.0, ""recon_logvar_min"": -6.0, ""recon_loss_type"": ""mse"", ""seq_len"": 24, ""stl_period"": 5, ""stride"": 8, ""time_freq_align_weight"": 0.2, ""use_frequency_branch"": false, ""use_information_condenser"": false}",0.9227871939736346,0.5287356321839082,0.42592592592592593,0.696969696969697,0.9246704331450094,0.5454545454545455,0.43636363636363634,0.7272727272727273,0.688888888888889,0.45614035087719296,0.0,0.5488593803200544,0.7986281716616684,0.8480504983297853,0.7546490546490546,0.9084215650480711,0.6469864627092535,0.8432641903190764,0.4776112864509302,0.8444612313477107,0.47295775867226336,KR.csv,11,,,
